"","e","entityYearsVector.i.","OneYear","ThreeYear","FiveYear"
"72896","A00427756",2015,FALSE,FALSE,FALSE
"72897","A00433987",2023,TRUE,TRUE,TRUE
"72898","A00427302",2017,FALSE,TRUE,TRUE
"72899","A00427701",2015,FALSE,FALSE,FALSE
"72900","A00394136",2013,FALSE,FALSE,FALSE
"72901","A00427616",2015,FALSE,FALSE,FALSE
"72902","A00413384",2022,FALSE,FALSE,FALSE
"72903","A00435076",2016,FALSE,FALSE,FALSE
"72904","A00427238",2016,TRUE,TRUE,TRUE
"72905","A00443870",2016,TRUE,TRUE,TRUE
"72906","A00427757",2015,FALSE,FALSE,FALSE
"72907","A00427576",2019,FALSE,FALSE,TRUE
"72908","A00428010",2015,FALSE,FALSE,FALSE
"72909","A00427806",2016,TRUE,TRUE,TRUE
"72910","A00444179",2021,TRUE,TRUE,TRUE
"72911","A00378211",2012,FALSE,FALSE,FALSE
"72912","A00427702",2015,FALSE,FALSE,FALSE
"72913","A00427634",2015,FALSE,FALSE,FALSE
"72914","A00427324",2015,FALSE,FALSE,FALSE
"72915","A00433778",2015,FALSE,FALSE,FALSE
"72916","A00427774",2016,TRUE,TRUE,TRUE
"72917","A00427300",2018,FALSE,TRUE,TRUE
"72918","A00378125",2018,FALSE,FALSE,FALSE
"72919","A00427808",2022,TRUE,TRUE,TRUE
"72920","A00444071",2016,FALSE,FALSE,FALSE
"72921","A00387449",2015,FALSE,FALSE,FALSE
"72922","A00378137",2012,FALSE,FALSE,FALSE
"72923","A00378231",2015,FALSE,TRUE,TRUE
"72924","A00444249",2016,FALSE,FALSE,FALSE
"72925","A00427531",2015,FALSE,FALSE,FALSE
"72926","A00387610",2023,FALSE,FALSE,FALSE
"72927","A00378136",2012,FALSE,FALSE,FALSE
"72928","A00378253",2012,FALSE,FALSE,FALSE
"72929","A00427545",2015,FALSE,FALSE,FALSE
"72930","A00442667",2018,FALSE,FALSE,FALSE
"72931","A00408913",2014,FALSE,FALSE,FALSE
"72932","A00408158",2015,FALSE,FALSE,FALSE
"72933","A00427462",2015,FALSE,FALSE,FALSE
"72934","A00427480",2015,FALSE,FALSE,FALSE
"72935","A00433257",2017,FALSE,FALSE,FALSE
"72936","A00426237",2017,FALSE,FALSE,FALSE
"72937","A00427521",2015,FALSE,FALSE,FALSE
"72938","A00408792",2014,FALSE,FALSE,FALSE
"72939","A00408449",2020,FALSE,TRUE,TRUE
"72940","A00427623",2015,FALSE,FALSE,FALSE
"72941","A00378279",2022,TRUE,TRUE,TRUE
"72942","A00427707",2015,FALSE,FALSE,FALSE
"72943","A00434024",2021,FALSE,FALSE,FALSE
"72944","A00427788",2015,FALSE,FALSE,FALSE
"72945","A00434128",2020,FALSE,FALSE,FALSE
"72946","A00427915",2015,FALSE,FALSE,FALSE
"72947","A00448377",2017,FALSE,FALSE,FALSE
"72948","A00444516",2016,FALSE,FALSE,FALSE
"72949","A00441419",2023,TRUE,TRUE,TRUE
"72950","A00444001",2023,TRUE,TRUE,TRUE
"72951","A00427482",2015,FALSE,FALSE,FALSE
"72952","A00427386",2015,FALSE,FALSE,FALSE
"72953","A00434308",2021,TRUE,TRUE,TRUE
"72954","A00427420",2015,FALSE,FALSE,FALSE
"72955","A00427364",2018,FALSE,TRUE,TRUE
"72956","A00427290",2015,FALSE,FALSE,FALSE
"72957","A00378222",2012,FALSE,FALSE,FALSE
"72958","A00427916",2015,FALSE,FALSE,FALSE
"72959","A00427504",2015,FALSE,FALSE,FALSE
"72960","A00427677",2016,TRUE,TRUE,TRUE
"72961","A00427879",2015,FALSE,FALSE,FALSE
"72962","A00408975",2023,TRUE,TRUE,TRUE
"72963","A00427487",2015,FALSE,FALSE,FALSE
"72964","A00427264",2023,FALSE,FALSE,FALSE
"72965","A00428011",2015,FALSE,FALSE,FALSE
"72966","A00378255",2012,FALSE,FALSE,FALSE
"72967","A00427980",2015,FALSE,FALSE,FALSE
"72968","A00427564",2015,FALSE,FALSE,FALSE
"72969","A00441027",2016,FALSE,FALSE,FALSE
"72970","A00440702",2016,FALSE,FALSE,FALSE
"72971","A00447864",2017,FALSE,FALSE,FALSE
"72972","A00427606",2017,FALSE,FALSE,FALSE
"72973","A00433731",2016,FALSE,FALSE,FALSE
"72974","A00427700",2015,FALSE,FALSE,FALSE
"72975","A00448217",2019,TRUE,TRUE,TRUE
"72976","A00434001",2018,FALSE,FALSE,FALSE
"72977","A00434012",2019,FALSE,FALSE,FALSE
"72978","A00427337",2015,FALSE,FALSE,FALSE
"72979","A00433903",2016,FALSE,FALSE,FALSE
"72980","A00427547",2021,TRUE,TRUE,TRUE
"72981","A00433926",2016,FALSE,FALSE,FALSE
"72982","A00427709",2015,FALSE,FALSE,FALSE
"72983","A00427973",2022,FALSE,TRUE,TRUE
"72984","A00434403",2022,TRUE,TRUE,TRUE
"72985","A00378205",2012,FALSE,FALSE,FALSE
"72986","A00378219",2012,FALSE,FALSE,FALSE
"72987","A00434478",2021,FALSE,FALSE,TRUE
"72988","A00409253",2015,TRUE,TRUE,TRUE
"72989","A00422126",2015,FALSE,FALSE,FALSE
"72990","A00378191",2012,FALSE,FALSE,FALSE
"72991","A00408494",2014,FALSE,FALSE,FALSE
"72992","A00378236",2012,FALSE,FALSE,FALSE
"72993","A00433406",2012,FALSE,FALSE,FALSE
"72994","A00434708",2022,TRUE,TRUE,TRUE
"72995","A00427592",2021,TRUE,TRUE,TRUE
"72996","A00427344",2018,TRUE,TRUE,TRUE
"72997","A00378288",2012,FALSE,FALSE,FALSE
"72998","A00427575",2015,FALSE,FALSE,FALSE
"72999","A00442654",2020,FALSE,FALSE,FALSE
"73000","A00427557",2015,FALSE,FALSE,FALSE
"73001","A00427311",2015,FALSE,FALSE,FALSE
"73002","A00371744",2023,TRUE,TRUE,TRUE
"73003","A00427599",2020,FALSE,FALSE,FALSE
"73004","A00428018",2015,FALSE,FALSE,FALSE
"73005","A00427868",2015,FALSE,FALSE,FALSE
"73006","A00433450",2023,TRUE,TRUE,TRUE
"73007","A00427368",2015,FALSE,FALSE,FALSE
"73008","A00427786",2015,FALSE,FALSE,FALSE
"73009","A00443795",2016,FALSE,FALSE,FALSE
"73010","A00378251",2012,FALSE,FALSE,FALSE
"73011","A00427351",2015,FALSE,FALSE,FALSE
"73012","A00408466",2014,FALSE,FALSE,FALSE
"73013","A00427758",2015,FALSE,FALSE,FALSE
"73014","A00378257",2012,FALSE,FALSE,FALSE
"73015","A00434651",2021,FALSE,FALSE,FALSE
"73016","A00434759",2016,FALSE,FALSE,FALSE
"73017","A00434870",2019,TRUE,TRUE,TRUE
"73018","A00434980",2017,FALSE,FALSE,FALSE
"73019","A00435016",2016,FALSE,FALSE,FALSE
"73020","A00434665",2016,FALSE,FALSE,FALSE
"73021","A00427442",2015,FALSE,FALSE,FALSE
"73022","A00427595",2021,TRUE,TRUE,TRUE
"73023","A00435041",2022,FALSE,FALSE,FALSE
"73024","A00427455",2017,FALSE,TRUE,TRUE
"73025","A00427346",2015,FALSE,FALSE,FALSE
"73026","A00427500",2016,TRUE,TRUE,TRUE
"73027","A00434791",2018,FALSE,FALSE,FALSE
"73028","A00443992",2016,FALSE,FALSE,FALSE
"73029","A00433091",2022,TRUE,TRUE,TRUE
"73030","A00427680",2015,FALSE,FALSE,FALSE
"73031","A00448358",2020,FALSE,FALSE,FALSE
"73032","A00427967",2015,FALSE,FALSE,FALSE
"73033","A00427418",2015,FALSE,FALSE,FALSE
"73034","A00435099",2016,FALSE,FALSE,FALSE
"73035","A00443140",2016,FALSE,FALSE,FALSE
"73036","A00378258",2012,FALSE,FALSE,FALSE
"73037","A00433110",2012,FALSE,FALSE,FALSE
"73038","A00396448",2013,FALSE,FALSE,FALSE
"73039","A00440655",2016,FALSE,FALSE,FALSE
"73040","A00427377",2018,TRUE,TRUE,TRUE
"73041","A00427771",2015,FALSE,FALSE,FALSE
"73042","A00426445",2016,FALSE,FALSE,FALSE
"73043","A00472435",2016,FALSE,FALSE,FALSE
"73044","A00444021",2016,FALSE,FALSE,FALSE
"73045","A00428012",2015,FALSE,FALSE,FALSE
"73046","A00427303",2015,FALSE,FALSE,FALSE
"73047","A00413794",2015,FALSE,FALSE,FALSE
"73048","A00442823",2021,TRUE,TRUE,TRUE
"73049","A00444018",2021,TRUE,TRUE,TRUE
"73050","A00413734",2016,FALSE,FALSE,FALSE
"73051","A00409277",2017,FALSE,TRUE,TRUE
"73052","A00433673",2017,FALSE,TRUE,TRUE
"73053","A00427458",2015,FALSE,FALSE,FALSE
"73054","A00444065",2016,FALSE,FALSE,FALSE
"73055","A00419908",2015,FALSE,FALSE,FALSE
"73056","A00433347",2019,TRUE,TRUE,TRUE
"73057","A00378184",2012,FALSE,FALSE,FALSE
"73058","A00443886",2016,FALSE,FALSE,FALSE
"73059","A00408190",2017,FALSE,FALSE,FALSE
"73060","A00427935",2015,FALSE,FALSE,FALSE
"73061","A00434030",2017,FALSE,FALSE,FALSE
"73062","A00434563",2022,TRUE,TRUE,TRUE
"73063","A00427777",2021,FALSE,TRUE,TRUE
"73064","A00421150",2015,FALSE,FALSE,FALSE
"73065","A00412629",2015,FALSE,FALSE,FALSE
"73066","A00427287",2015,FALSE,FALSE,FALSE
"73067","A00427583",2015,FALSE,FALSE,FALSE
"73068","A00426994",2021,FALSE,FALSE,FALSE
"73069","A00408615",2016,TRUE,TRUE,TRUE
"73070","A00427908",2016,TRUE,TRUE,TRUE
"73071","A00427414",2015,FALSE,FALSE,FALSE
"73072","A00427505",2018,FALSE,TRUE,TRUE
"73073","A00378287",2012,FALSE,FALSE,FALSE
"73074","A00378132",2017,FALSE,FALSE,TRUE
"73075","A00378291",2015,FALSE,TRUE,TRUE
"73076","A00427388",2017,FALSE,TRUE,TRUE
"73077","A00444423",2016,FALSE,FALSE,FALSE
"73078","A00427711",2015,FALSE,FALSE,FALSE
"73079","A00444185",2016,FALSE,FALSE,FALSE
"73080","A00427860",2015,FALSE,FALSE,FALSE
"73081","A00406344",2018,TRUE,TRUE,TRUE
"73082","A00393642",2013,FALSE,FALSE,FALSE
"73083","A00378260",2012,FALSE,FALSE,FALSE
"73084","A00427740",2015,FALSE,FALSE,FALSE
"73085","A00433753",2018,FALSE,FALSE,FALSE
"73086","A00427541",2016,TRUE,TRUE,TRUE
"73087","A00427422",2015,FALSE,FALSE,FALSE
"73088","A00434357",2018,FALSE,FALSE,FALSE
"73089","A00427526",2015,FALSE,FALSE,FALSE
"73090","A00444069",2016,FALSE,FALSE,FALSE
"73091","A00427444",2015,FALSE,FALSE,FALSE
"73092","A00378225",2012,FALSE,FALSE,FALSE
"73093","A00427994",2015,FALSE,FALSE,FALSE
"73094","A00378280",2012,FALSE,FALSE,FALSE
"73095","A00399699",2022,TRUE,TRUE,TRUE
"73096","A00443941",2016,FALSE,FALSE,FALSE
"73097","A00442913",2016,FALSE,FALSE,FALSE
"73098","A00406426",2017,FALSE,FALSE,FALSE
"73099","A00427620",2015,FALSE,FALSE,FALSE
"73100","A00408141",2015,FALSE,FALSE,FALSE
"73101","A00408205",2015,FALSE,FALSE,FALSE
"73102","A00456449",2019,FALSE,FALSE,FALSE
"73103","A00427582",2015,FALSE,FALSE,FALSE
"73104","A00444124",2016,FALSE,FALSE,FALSE
"73105","A00396857",2013,FALSE,FALSE,FALSE
"73106","A00406398",2019,FALSE,FALSE,FALSE
"73107","A00395461",2013,FALSE,FALSE,FALSE
"73108","A00442808",2019,TRUE,TRUE,TRUE
"73109","A00444217",2016,FALSE,FALSE,FALSE
"73110","A00435223",2015,FALSE,FALSE,FALSE
"73111","A00419902",2016,TRUE,TRUE,TRUE
"73112","A00427829",2015,FALSE,FALSE,FALSE
"73113","A00427492",2018,FALSE,TRUE,TRUE
"73114","A00443884",2016,FALSE,FALSE,FALSE
"73115","A00427830",2015,FALSE,FALSE,FALSE
"73116","A00427484",2015,FALSE,FALSE,FALSE
"73117","A00427563",2015,FALSE,FALSE,FALSE
"73118","A00447802",2017,FALSE,FALSE,FALSE
"73119","A00427671",2015,FALSE,FALSE,FALSE
"73120","A00408091",2017,TRUE,TRUE,TRUE
"73121","A00427931",2016,TRUE,TRUE,TRUE
"73122","A00427719",2022,TRUE,TRUE,TRUE
"73123","A00427753",2015,FALSE,FALSE,FALSE
"73124","A00408089",2015,FALSE,FALSE,FALSE
"73125","A00427423",2015,FALSE,FALSE,FALSE
"73126","A00434619",2015,FALSE,FALSE,FALSE
"73127","A00427534",2015,FALSE,FALSE,FALSE
"73128","A00421239",2021,FALSE,FALSE,FALSE
"73129","A00427909",2021,FALSE,FALSE,FALSE
"73130","A00427569",2015,FALSE,FALSE,FALSE
"73131","A00378193",2012,FALSE,FALSE,FALSE
"73132","A00421211",2015,FALSE,FALSE,FALSE
"73133","A00378181",2012,FALSE,FALSE,FALSE
"73134","A00427932",2015,FALSE,FALSE,FALSE
"73135","A00434305",2017,FALSE,FALSE,FALSE
"73136","A00427785",2015,FALSE,FALSE,FALSE
"73137","A00427668",2015,FALSE,FALSE,FALSE
"73138","A00427469",2017,FALSE,TRUE,TRUE
"73139","A00427713",2021,FALSE,FALSE,FALSE
"73140","A00428015",2019,FALSE,FALSE,TRUE
"73141","A00412787",2021,FALSE,TRUE,TRUE
"73142","A00396653",2013,FALSE,FALSE,FALSE
"73143","A00434460",2015,FALSE,FALSE,FALSE
"73144","A00396700",2013,FALSE,FALSE,FALSE
"73145","A00442717",2023,TRUE,TRUE,TRUE
"73146","A00457998",2023,TRUE,TRUE,TRUE
"73147","A00426653",2022,FALSE,FALSE,FALSE
"73148","A00427568",2015,FALSE,FALSE,FALSE
"73149","A00427574",2016,TRUE,TRUE,TRUE
"73150","A00406397",2017,TRUE,TRUE,TRUE
"73151","A00449961",2021,TRUE,TRUE,TRUE
"73152","A00427716",2015,FALSE,FALSE,FALSE
"73153","A00412073",2023,FALSE,TRUE,TRUE
"73154","A00378161",2012,FALSE,FALSE,FALSE
"73155","A00444145",2016,FALSE,FALSE,FALSE
"73156","A00413851",2017,FALSE,FALSE,FALSE
"73157","A00427463",2015,FALSE,FALSE,FALSE
"73158","A00378263",2012,FALSE,FALSE,FALSE
"73159","A00426465",2018,FALSE,FALSE,FALSE
"73160","A00408530",2014,FALSE,FALSE,FALSE
"73161","A00444038",2016,FALSE,FALSE,FALSE
"73162","A00444478",2016,FALSE,FALSE,FALSE
"73163","A00427947",2015,FALSE,FALSE,FALSE
"73164","A00378212",2015,FALSE,TRUE,TRUE
"73165","A00443882",2016,FALSE,FALSE,FALSE
"73166","A00378135",2012,FALSE,FALSE,FALSE
"73167","A00386057",2016,FALSE,FALSE,FALSE
"73168","A00378290",2012,FALSE,FALSE,FALSE
"73169","A00427523",2020,FALSE,FALSE,TRUE
"73170","A00443799",2016,FALSE,FALSE,FALSE
"73171","A00427443",2015,FALSE,FALSE,FALSE
"73172","A00427631",2015,FALSE,FALSE,FALSE
"73173","A00427693",2015,FALSE,FALSE,FALSE
"73174","A00427516",2015,FALSE,FALSE,FALSE
"73175","A00387653",2022,FALSE,TRUE,TRUE
"73176","A00444453",2017,TRUE,TRUE,TRUE
"73177","A00449451",2019,FALSE,FALSE,FALSE
"73178","A00444232",2016,FALSE,FALSE,FALSE
"73179","A00413862",2019,FALSE,FALSE,TRUE
"73180","A00427706",2015,FALSE,FALSE,FALSE
"73181","A00396539",2013,FALSE,FALSE,FALSE
"73182","A00443863",2016,FALSE,FALSE,FALSE
"73183","A00434581",2021,TRUE,TRUE,TRUE
"73184","A00448334",2021,TRUE,TRUE,TRUE
"73185","A00409279",2014,FALSE,FALSE,FALSE
"73186","A00432792",2019,FALSE,FALSE,FALSE
"73187","A00427539",2015,FALSE,FALSE,FALSE
"73188","A00408209",2016,TRUE,TRUE,TRUE
"73189","A00427874",2015,FALSE,FALSE,FALSE
"73190","A00444346",2016,FALSE,FALSE,FALSE
"73191","A00412242",2015,FALSE,FALSE,FALSE
"73192","A00476355",2018,FALSE,FALSE,FALSE
"73193","A00427762",2015,FALSE,FALSE,FALSE
"73194","A00435228",2015,FALSE,FALSE,FALSE
"73195","A00408113",2014,FALSE,FALSE,FALSE
"73196","A00441517",2016,FALSE,FALSE,FALSE
"73197","A00427347",2015,FALSE,FALSE,FALSE
"73198","A00434778",2015,FALSE,FALSE,FALSE
"73199","A00427842",2015,FALSE,FALSE,FALSE
"73200","A00426991",2022,FALSE,TRUE,TRUE
"73201","A00398445",2016,FALSE,FALSE,FALSE
"73202","A00444323",2016,FALSE,FALSE,FALSE
"73203","A00419906",2016,TRUE,TRUE,TRUE
"73204","A00406429",2023,FALSE,FALSE,FALSE
"73205","A00427884",2015,FALSE,FALSE,FALSE
"73206","A00411723",2019,FALSE,FALSE,FALSE
"73207","A00434772",2019,FALSE,FALSE,FALSE
"73208","A00444531",2016,FALSE,FALSE,FALSE
"73209","A00455752",2021,FALSE,TRUE,TRUE
"73210","A00465453",2019,TRUE,TRUE,TRUE
"73211","A00408220",2019,TRUE,TRUE,TRUE
"73212","A00448111",2017,FALSE,FALSE,FALSE
"73213","A00464221",2017,FALSE,FALSE,FALSE
"73214","A00460182",2017,FALSE,FALSE,FALSE
"73215","A00444216",2016,FALSE,FALSE,FALSE
"73216","A00408955",2014,FALSE,FALSE,FALSE
"73217","A00378201",2012,FALSE,FALSE,FALSE
"73218","A00378183",2015,FALSE,TRUE,TRUE
"73219","A00408835",2016,FALSE,TRUE,TRUE
"73220","A00427622",2018,FALSE,TRUE,TRUE
"73221","A00409303",2014,FALSE,FALSE,FALSE
"73222","A00427844",2015,FALSE,FALSE,FALSE
"73223","A00408798",2014,FALSE,FALSE,FALSE
"73224","A00409026",2016,FALSE,FALSE,FALSE
"73225","A00434491",2016,FALSE,FALSE,FALSE
"73226","A00442686",2020,FALSE,FALSE,FALSE
"73227","A00459915",2017,FALSE,FALSE,FALSE
"73228","A00444539",2016,FALSE,FALSE,FALSE
"73229","A00444280",2016,FALSE,FALSE,FALSE
"73230","A00444590",2016,FALSE,FALSE,FALSE
"73231","A00491498",2019,FALSE,FALSE,FALSE
"73232","A00449122",2017,FALSE,FALSE,FALSE
"73233","A00406877",2016,FALSE,FALSE,FALSE
"73234","A00409082",2014,FALSE,FALSE,FALSE
"73235","A00406623",2016,FALSE,TRUE,TRUE
"73236","A00409234",2014,FALSE,FALSE,FALSE
"73237","A00434503",2020,FALSE,FALSE,FALSE
"73238","A00420711",2020,FALSE,FALSE,FALSE
"73239","A00444122",2016,FALSE,FALSE,FALSE
"73240","A00433319",2016,FALSE,FALSE,FALSE
"73241","A00427496",2016,TRUE,TRUE,TRUE
"73242","A00419894",2017,TRUE,TRUE,TRUE
"73243","A00371516",2015,TRUE,TRUE,TRUE
"73244","A00443060",2020,TRUE,TRUE,TRUE
"73245","A00408674",2014,FALSE,FALSE,FALSE
"73246","A00444183",2016,FALSE,FALSE,FALSE
"73247","A00408771",2014,FALSE,FALSE,FALSE
"73248","A00448117",2023,TRUE,TRUE,TRUE
"73249","A00406415",2023,FALSE,FALSE,FALSE
"73250","A00427822",2015,FALSE,FALSE,FALSE
"73251","A00371491",2022,FALSE,TRUE,TRUE
"73252","A00378453",2017,FALSE,TRUE,TRUE
"73253","A00419851",2015,FALSE,FALSE,FALSE
"73254","A00427767",2015,FALSE,FALSE,FALSE
"73255","A00494511",2019,FALSE,FALSE,FALSE
"73256","A00427821",2015,FALSE,FALSE,FALSE
"73257","A00441794",2015,FALSE,FALSE,FALSE
"73258","A00432803",2021,TRUE,TRUE,TRUE
"73259","A00408641",2021,TRUE,TRUE,TRUE
"73260","A00396980",2013,FALSE,FALSE,FALSE
"73261","A00408997",2014,FALSE,FALSE,FALSE
"73262","A00460043",2017,FALSE,FALSE,FALSE
"73263","A00494212",2019,FALSE,FALSE,FALSE
"73264","A00475061",2020,FALSE,FALSE,FALSE
"73265","A00475110",2020,FALSE,FALSE,FALSE
"73266","A00448096",2018,FALSE,FALSE,FALSE
"73267","A00444169",2023,FALSE,FALSE,FALSE
"73268","A00459940",2017,FALSE,FALSE,FALSE
"73269","A00427383",2015,FALSE,FALSE,FALSE
"73270","A00444477",2019,TRUE,TRUE,TRUE
"73271","A00443974",2016,FALSE,FALSE,FALSE
"73272","A00428035",2018,TRUE,TRUE,TRUE
"73273","A00443905",2023,FALSE,TRUE,TRUE
"73274","A00443784",2021,FALSE,TRUE,TRUE
"73275","A00448239",2018,FALSE,FALSE,FALSE
"73276","A00407694",2015,FALSE,FALSE,FALSE
"73277","A00443775",2016,FALSE,FALSE,FALSE
"73278","A00408681",2014,FALSE,FALSE,FALSE
"73279","A00444059",2016,FALSE,FALSE,FALSE
"73280","A00443834",2016,FALSE,FALSE,FALSE
"73281","A00444258",2016,FALSE,FALSE,FALSE
"73282","A00460029",2017,FALSE,FALSE,FALSE
"73283","A00394419",2013,FALSE,FALSE,FALSE
"73284","A00413825",2020,FALSE,FALSE,FALSE
"73285","A00420825",2016,FALSE,FALSE,FALSE
"73286","A00427554",2015,FALSE,FALSE,FALSE
"73287","A00419901",2015,FALSE,FALSE,FALSE
"73288","A00395457",2013,FALSE,FALSE,FALSE
"73289","A00419899",2016,TRUE,TRUE,TRUE
"73290","A00371708",2020,FALSE,FALSE,FALSE
"73291","A00427876",2015,FALSE,FALSE,FALSE
"73292","A00444142",2016,FALSE,FALSE,FALSE
"73293","A00371593",2016,FALSE,FALSE,FALSE
"73294","A00476205",2018,FALSE,FALSE,FALSE
"73295","A00444005",2016,FALSE,FALSE,FALSE
"73296","A00444180",2020,FALSE,FALSE,TRUE
"73297","A00427617",2015,FALSE,FALSE,FALSE
"73298","A00444177",2018,FALSE,TRUE,TRUE
"73299","A00444220",2016,FALSE,FALSE,FALSE
"73300","A00442944",2020,TRUE,TRUE,TRUE
"73301","A00412982",2015,FALSE,FALSE,FALSE
"73302","A00420670",2022,FALSE,FALSE,FALSE
"73303","A00421970",2015,FALSE,FALSE,FALSE
"73304","A00419893",2015,FALSE,FALSE,FALSE
"73305","A00419898",2016,TRUE,TRUE,TRUE
"73306","A00472677",2020,FALSE,FALSE,FALSE
"73307","A00444218",2016,FALSE,FALSE,FALSE
"73308","A00459997",2017,FALSE,FALSE,FALSE
"73309","A00427850",2015,FALSE,FALSE,FALSE
"73310","A00427656",2015,FALSE,FALSE,FALSE
"73311","A00440765",2018,TRUE,TRUE,TRUE
"73312","A00374619",2017,FALSE,FALSE,FALSE
"73313","A00021663",2017,FALSE,FALSE,FALSE
"73314","A00426899",2018,FALSE,FALSE,FALSE
"73315","A00419905",2015,FALSE,FALSE,FALSE
"73316","A00427828",2015,FALSE,FALSE,FALSE
"73317","A00459874",2017,FALSE,FALSE,FALSE
"73318","A00459979",2017,FALSE,FALSE,FALSE
"73319","A00408572",2019,TRUE,TRUE,TRUE
"73320","A00448109",2017,FALSE,FALSE,FALSE
"73321","A00440758",2022,FALSE,TRUE,TRUE
"73322","A00399658",2022,TRUE,TRUE,TRUE
"73323","A00427584",2015,FALSE,FALSE,FALSE
"73324","A00427840",2015,FALSE,FALSE,FALSE
"73325","A00408929",2014,FALSE,FALSE,FALSE
"73326","A00482113",2014,FALSE,FALSE,FALSE
"73327","A00398455",2020,FALSE,FALSE,FALSE
"73328","A00460064",2017,FALSE,FALSE,FALSE
"73329","A00406611",2014,FALSE,FALSE,FALSE
"73330","A00378096",2022,TRUE,TRUE,TRUE
"73331","A00067787",2019,TRUE,TRUE,TRUE
"73332","A00427972",2015,FALSE,FALSE,FALSE
"73333","A00427314",2015,FALSE,FALSE,FALSE
"73334","A00440924",2023,FALSE,FALSE,TRUE
"73335","A00444193",2016,FALSE,FALSE,FALSE
"73336","A00427555",2017,FALSE,TRUE,TRUE
"73337","A00433622",2017,FALSE,TRUE,TRUE
"73338","A00458000",2018,FALSE,FALSE,FALSE
"73339","A00443914",2020,FALSE,TRUE,TRUE
"73340","A00443763",2016,FALSE,FALSE,FALSE
"73341","A00444577",2016,FALSE,FALSE,FALSE
"73342","A00444011",2021,FALSE,FALSE,TRUE
"73343","A00447140",2021,FALSE,FALSE,TRUE
"73344","A00444364",2016,FALSE,FALSE,FALSE
"73345","A00444436",2016,FALSE,FALSE,FALSE
"73346","A00447195",2019,TRUE,TRUE,TRUE
"73347","A00444578",2016,FALSE,FALSE,FALSE
"73348","A00448361",2016,FALSE,FALSE,FALSE
"73349","A00406651",2014,FALSE,FALSE,FALSE
"73350","A00443923",2016,FALSE,FALSE,FALSE
"73351","A00444532",2016,FALSE,FALSE,FALSE
"73352","A00443888",2022,FALSE,TRUE,TRUE
"73353","A00443820",2016,FALSE,FALSE,FALSE
"73354","A00444010",2016,FALSE,FALSE,FALSE
"73355","A00444325",2016,FALSE,FALSE,FALSE
"73356","A00444154",2016,FALSE,FALSE,FALSE
"73357","A00443935",2023,TRUE,TRUE,TRUE
"73358","A00444106",2020,TRUE,TRUE,TRUE
"73359","A00459859",2017,FALSE,FALSE,FALSE
"73360","A00447337",2020,FALSE,TRUE,TRUE
"73361","A00440773",2016,FALSE,FALSE,FALSE
"73362","A00476263",2018,FALSE,FALSE,FALSE
"73363","A00443957",2016,FALSE,FALSE,FALSE
"73364","A00447432",2023,FALSE,FALSE,FALSE
"73365","A00444404",2016,FALSE,FALSE,FALSE
"73366","A00444278",2016,FALSE,FALSE,FALSE
"73367","A00444279",2019,TRUE,TRUE,TRUE
"73368","A00447478",2023,FALSE,FALSE,FALSE
"73369","A00413830",2023,FALSE,FALSE,FALSE
"73370","A00427572",2015,FALSE,FALSE,FALSE
"73371","A00443779",2016,FALSE,FALSE,FALSE
"73372","A00443805",2016,FALSE,FALSE,FALSE
"73373","A00443873",2016,FALSE,FALSE,FALSE
"73374","A00443907",2016,FALSE,FALSE,FALSE
"73375","A00447519",2019,FALSE,FALSE,FALSE
"73376","A00447531",2019,FALSE,FALSE,FALSE
"73377","A00443960",2016,FALSE,FALSE,FALSE
"73378","A00443845",2016,FALSE,FALSE,FALSE
"73379","A00443984",2016,FALSE,FALSE,FALSE
"73380","A00444223",2019,TRUE,TRUE,TRUE
"73381","A00447602",2023,TRUE,TRUE,TRUE
"73382","A00444536",2023,FALSE,TRUE,TRUE
"73383","A00444045",2016,FALSE,FALSE,FALSE
"73384","A00443912",2016,FALSE,FALSE,FALSE
"73385","A00433216",2016,FALSE,FALSE,FALSE
"73386","A00427655",2015,FALSE,FALSE,FALSE
"73387","A00435216",2015,FALSE,FALSE,FALSE
"73388","A00444194",2016,FALSE,FALSE,FALSE
"73389","A00443785",2018,FALSE,TRUE,TRUE
"73390","A00443792",2016,FALSE,FALSE,FALSE
"73391","A00444579",2016,FALSE,FALSE,FALSE
"73392","A00444365",2016,FALSE,FALSE,FALSE
"73393","A00444534",2016,FALSE,FALSE,FALSE
"73394","A00443940",2016,FALSE,FALSE,FALSE
"73395","A00428005",2022,FALSE,FALSE,FALSE
"73396","A00459791",2017,FALSE,FALSE,FALSE
"73397","A00447644",2017,FALSE,FALSE,FALSE
"73398","A00443832",2016,FALSE,FALSE,FALSE
"73399","A00444606",2016,FALSE,FALSE,FALSE
"73400","A00447654",2019,TRUE,TRUE,TRUE
"73401","A00444261",2017,TRUE,TRUE,TRUE
"73402","A00444270",2018,FALSE,TRUE,TRUE
"73403","A00443807",2016,FALSE,FALSE,FALSE
"73404","A00444238",2016,FALSE,FALSE,FALSE
"73405","A00444150",2016,FALSE,FALSE,FALSE
"73406","A00444239",2016,FALSE,FALSE,FALSE
"73407","A00443858",2016,FALSE,FALSE,FALSE
"73408","A00441707",2020,FALSE,FALSE,FALSE
"73409","A00447705",2019,FALSE,FALSE,FALSE
"73410","A00443797",2016,FALSE,FALSE,FALSE
"73411","A00458088",2016,FALSE,FALSE,FALSE
"73412","A00444537",2016,FALSE,FALSE,FALSE
